9.09216,45.57059,176
9.09224,45.57058,175
9.0927,45.57091,174
9.09326,45.57122,173
9.09344,45.57123,173
9.09398,45.57144,172
9.09453,45.57161,172
9.09549,45.57184,174
9.09591,45.57188,174
9.09606,45.57192,174
9.09714,45.57198,174
9.0989,45.57199,174
9.09999,45.57203,174
9.10257,45.57207,176
9.10462,45.57212,177
9.10498,45.57212,177
9.10543,45.57201,177
9.10612,45.57217,175
9.10651,45.57235,174
9.10673,45.57251,174
9.10673,45.57262,174
9.10682,45.57268,174
9.1071,45.57304,174
9.10738,45.57367,174
9.10739,45.57392,174
9.10737,45.57414,174
9.10741,45.57434,175
9.10755,45.57451,176
9.10789,45.57478,177
9.10802,45.57484,177
9.10806,45.57486,177
9.10824,45.57496,178
9.10789,45.57519,178
9.10813,45.57527,178
9.1086,45.57559,178
9.10864,45.57565,178
9.10865,45.57579,177
9.1087,45.57583,177
9.10884,45.57584,177
9.1089,45.57585,177
9.10967,45.57632,175
9.10996,45.5766,174
9.11058,45.57704,175
9.1109,45.5772,175
9.11135,45.57736,176
9.11185,45.57742,177
9.1128,45.57736,176
9.11317,45.57735,175
9.11336,45.57736,174
9.11378,45.57742,174
9.11408,45.57759,175
9.11422,45.57771,176
9.1143,45.57783,176
9.11435,45.57794,177
9.11442,45.57822,177
9.1145,45.5789,177
9.1145,45.57949,178
9.1145,45.57949,178
9.1145,45.57969,178
9.11457,45.57991,179
9.11456,45.58008,179
9.11446,45.58012,179
9.11445,45.58015,179
9.11452,45.58019,179
9.11455,45.58023,180
9.11457,45.58039,180
9.11456,45.58066,180
9.11459,45.5808,180
9.11465,45.58095,180
9.11476,45.58111,179
9.11483,45.58119,179
9.1151,45.58138,178
9.11522,45.58144,178
9.11541,45.58151,179
9.11759,45.58196,184
9.11785,45.58203,183
9.11796,45.58208,182
9.11817,45.58222,181
9.11825,45.5823,180
9.11833,45.58246,179
9.11868,45.58237,178
9.11887,45.58355,176
9.11883,45.58396,176
9.11875,45.58427,175
9.1186,45.58516,175
9.11856,45.58551,176
9.11857,45.58567,176
9.11881,45.58642,175
9.11909,45.58709,174
9.11938,45.58749,174
9.11937,45.58749,174
9.11969,45.58776,174
9.11916,45.58801,174
9.11901,45.58781,174
9.1189,45.58773,175
9.11885,45.58771,175
9.11858,45.58767,177
9.11736,45.58764,183
9.11734,45.58768,183
9.11727,45.58769,183
9.11706,45.58763,184
9.11692,45.58756,185
9.11565,45.58719,184
9.11484,45.58734,182
9.11469,45.58735,182
9.11454,45.58732,181
9.11351,45.58698,183
9.11332,45.58693,184
9.11322,45.58694,184
9.11315,45.58698,184
9.11278,45.5875,185
9.11265,45.58757,185
9.10958,45.58822,184
9.10579,45.59,185
9.10579,45.59,185
9.10312,45.59128,187
9.10289,45.59151,187
9.10282,45.59166,187
9.10269,45.59314,188
9.10608,45.59302,188
9.1064,45.59305,189
9.10754,45.59342,191
9.10698,45.59422,192
9.10615,45.59554,195
9.10615,45.59554,195
9.10592,45.59588,196
9.10579,45.59641,196
9.10543,45.59718,198
9.10395,45.59759,200
9.10427,45.59828,203
9.1048,45.59975,200
9.10483,45.60023,200
9.10459,45.60146,199
9.1038,45.60497,200
9.10383,45.60501,200
9.10385,45.60505,200
9.10376,45.60509,200
9.10297,45.60878,205
9.10297,45.60887,205
9.10303,45.60899,206
9.10331,45.60886,206
9.1037,45.60875,206
9.10437,45.60862,206
9.10655,45.60817,204
9.10905,45.60681,200
9.1112,45.60878,202
9.11128,45.60877,202
9.11167,45.60856,200
9.11175,45.60856,200
9.11205,45.6088,199
9.11206,45.60887,199
9.11186,45.60938,201
9.11151,45.60976,202
9.11155,45.60982,202
9.11181,45.60994,202
9.11181,45.61001,202
9.11172,45.61009,202
9.11172,45.61009,202
9.11094,45.61078,203
9.1107,45.61121,204
9.1115,45.61173,205
9.11186,45.61193,205
9.11312,45.61273,207
9.11311,45.61273,207
9.11351,45.61299,207
9.11384,45.61357,207
9.11413,45.61392,206
9.11495,45.61468,205
9.11569,45.61513,207
9.11597,45.61526,207
9.11628,45.61556,208
9.11654,45.61591,209
9.11669,45.6162,210
9.11682,45.61631,211
9.11695,45.61634,211
9.11778,45.61626,211
9.11847,45.61622,210
9.11869,45.61619,210
9.12033,45.61622,209
9.12027,45.61639,209
9.12018,45.61653,209
9.1203,45.6165,209
9.12015,45.61677,210
9.12004,45.61706,211
9.12004,45.61713,211
9.12008,45.61717,211
9.12021,45.61725,211
9.12043,45.61729,212
9.12046,45.61729,212
9.12052,45.61733,212
9.12052,45.61736,212
9.12042,45.61754,212
9.12003,45.62012,216
9.11996,45.62022,216
9.11985,45.62028,216
9.11933,45.62044,216
9.11922,45.62049,215
9.11895,45.62071,215
9.11886,45.62083,214
9.1188,45.62095,214
9.11878,45.6211,214
9.11878,45.6211,214
9.11881,45.62132,214
9.11889,45.62147,214
9.11906,45.62163,215
9.11939,45.62184,216
9.1195,45.62198,216
9.11953,45.62209,216
9.11946,45.62251,216
9.11791,45.6288,223
9.11791,45.6288,223
9.11729,45.63126,224
9.11724,45.63149,224
9.11709,45.63231,226
9.11638,45.63512,226
9.11645,45.63516,226
9.11612,45.63656,227
9.11612,45.63656,227
9.11612,45.63658,227
9.11637,45.63671,227
9.11645,45.6367,227
9.11921,45.63587,230
9.11987,45.63557,230
9.1211,45.63495,230
9.12162,45.63462,230
9.12173,45.63472,230
9.12303,45.63404,230
9.12308,45.63392,229
9.1232,45.63382,229
9.12333,45.63376,229
9.12354,45.63378,229
9.12358,45.63381,229
9.12367,45.63389,229
9.1237,45.63402,229
9.12368,45.63411,229
9.12358,45.63434,229
9.12332,45.63467,229
9.12322,45.63484,229
9.12314,45.63504,229
9.12266,45.63713,228
9.12266,45.63713,228
9.12218,45.63923,232
9.12214,45.63932,232
9.12207,45.63954,233
9.1221,45.63962,233
9.12205,45.63967,233
9.12201,45.6397,233
9.12196,45.63971,233
9.12185,45.63969,233
9.12181,45.63966,233
9.12143,45.63982,233
9.12119,45.63997,233
9.1211,45.64009,233
9.12065,45.64112,233
9.11934,45.64108,234
9.11843,45.64104,235
9.11822,45.64107,235
9.11779,45.64117,235
9.11624,45.64167,236
9.11443,45.64218,234
9.11434,45.64217,234
9.11341,45.64251,233
9.11332,45.64243,234
9.11323,45.64243,234
9.11274,45.6426,235
9.11268,45.64279,235
9.11138,45.64335,238
9.11051,45.64386,240
9.10971,45.64514,239
9.10854,45.64543,240
9.1076,45.64574,241
9.10727,45.64604,241
9.10717,45.64617,241
9.10716,45.6465,240
9.10726,45.64669,240
9.10766,45.64688,239
9.10704,45.64857,244
9.10691,45.64875,245
9.10691,45.64875,245
9.10648,45.64938,247
9.10637,45.64999,247
9.10642,45.65024,246
9.10737,45.65059,242
9.10786,45.65083,243
9.10962,45.65159,245
9.11011,45.65166,246
9.11056,45.65157,247
9.11074,45.65133,247
9.1111,45.65133,246
9.11138,45.65143,246
9.11142,45.65166,245
9.11181,45.65173,244
9.11238,45.65164,244
9.11245,45.65166,244
9.11255,45.65212,244
9.1126,45.65265,244
9.11331,45.65279,244
9.11398,45.65295,245
9.11473,45.65308,245
9.11599,45.65346,243
9.11638,45.65353,243
9.11657,45.65359,243
9.11658,45.65374,243
9.11647,45.65401,243
9.11654,45.65409,243
9.11681,45.65418,243
9.11717,45.65425,244
9.11752,45.65428,244
9.11778,45.65434,245
9.11789,45.6544,245
9.11786,45.65472,245
9.11805,45.65481,245
9.11836,45.65493,245
9.11909,45.65532,245
9.11936,45.65545,245
9.11939,45.65549,245
9.11938,45.65571,245
9.11947,45.65584,245
9.11961,45.65598,245
9.11988,45.65619,246
9.12013,45.65632,247
9.12042,45.65641,248
9.12072,45.65658,248
9.12097,45.65697,249
9.12097,45.65696,249
9.12197,45.65869,237
9.12224,45.65892,235
9.12345,45.65933,234
9.12288,45.66006,234
9.12192,45.66105,232
9.12162,45.66134,232
9.12119,45.66169,231
9.12106,45.66177,231
9.12027,45.66214,231
9.12027,45.66214,231
9.12019,45.66218,231
9.11986,45.66243,232
9.11967,45.66266,233
9.11938,45.6633,233
9.11917,45.66381,234
9.11902,45.66429,236
9.1188,45.66468,237
9.1188,45.66473,237
9.11875,45.66477,237
9.1187,45.66484,237
9.11847,45.66595,236
9.11812,45.667,239
9.11774,45.66693,239
9.11685,45.66673,241
9.11662,45.66663,242
9.1165,45.66653,243
9.11638,45.66633,245
9.1163,45.66606,246
9.11594,45.66631,249
9.11539,45.66652,253
9.11505,45.66713,255
9.11461,45.66781,256
9.11457,45.66784,256
9.11443,45.66783,256
9.11433,45.66799,256
9.1141,45.66799,256
9.11396,45.66802,255
9.11388,45.66814,254
9.11392,45.66827,254
9.11406,45.66837,253
9.11419,45.6684,252
9.11397,45.66902,249
9.11371,45.66958,245
9.11373,45.66969,245
9.11445,45.67003,241
9.11444,45.67003,241
9.11459,45.6701,241
9.11505,45.67056,241
9.11527,45.67097,240
9.1162,45.67118,239
9.1153,45.67173,239
9.1153,45.67173,239
9.11482,45.672,240
9.11465,45.67214,240
9.11443,45.67236,241
9.11429,45.67255,241
9.11416,45.67279,243
9.11389,45.67344,245
9.11381,45.67359,245
9.11379,45.67362,245
9.11074088000652,45.6729424807249,249
9.10777662400719,45.6722662841934,259
9.1076565635002,45.6723041716488,259
9.10761396137696,45.6724286588258,259
9.10724216106195,45.6724232463438,259
9.1068781065961,45.6726505700635,258
9.10611104316811,45.6725322117294,257
9.10562305525042,45.6731275802544,256
9.10563,45.67311,256
9.10493,45.67287,255
9.10359,45.67244,255
9.1029,45.67225,256
9.10129,45.67188,263
9.10098,45.6718,263
9.10095,45.67177,263
9.101,45.67121,261
9.101,45.67121,261
9.10107,45.67056,259
9.10105,45.66984,259
9.10092,45.66903,259
9.10073,45.66805,257
9.10055,45.66745,256
9.10042,45.66727,257
9.10023,45.6673,257
9.09937,45.66728,260
9.09882,45.66737,262
9.09844,45.66738,263
9.09838,45.66723,262
9.09839,45.667,260
9.09821,45.66595,255
9.09811,45.66508,253
9.09807,45.6648,252
9.09803,45.66474,252
9.09804,45.66454,252
9.098,45.66421,252
9.098,45.6642,252
9.09793,45.66358,253
9.09773,45.66356,253
9.09739,45.66334,253
9.09722,45.6633,253
9.09716,45.66326,252
9.09709,45.66317,252
9.097,45.66316,252
9.0971,45.66242,252
9.09718,45.66225,252
9.09718,45.66225,252
9.0972,45.66209,252
9.09717,45.66188,253
9.09708,45.66166,253
9.09655,45.66081,252
9.09593,45.66004,251
9.09575,45.65949,249
9.0957,45.65942,249
9.0957,45.65941,249
9.09517,45.65861,255
9.0949,45.65732,258
9.09471,45.65606,256
9.09471,45.65605,256
9.09459,45.65534,253
9.09443,45.65474,250
9.09424,45.65417,247
9.09395,45.65289,250
9.09395,45.65288,250
9.09373,45.65194,250
9.09621,45.65189,253
9.09621,45.65189,253
9.09777,45.65185,249
9.09847,45.65199,244
9.09874,45.65205,243
9.10145,45.65216,245
9.10272,45.65224,250
9.10561,45.65238,247
9.10619,45.65228,249
9.10642,45.65207,249
9.10659,45.65186,249
9.10652,45.65146,248
9.10661,45.65057,247
9.10642,45.65024,247
9.10637,45.64999,247
9.10648,45.64938,246
9.10704,45.64857,244
9.10766,45.64688,240
9.10726,45.64669,240
9.10716,45.6465,240
9.10717,45.64617,241
9.10727,45.64604,241
9.1076,45.64574,241
9.10854,45.64543,240
9.10971,45.64514,238
9.11051,45.64386,240
9.11138,45.64335,238
9.11268,45.64279,235
9.11274,45.6426,235
9.11271,45.642,235
9.11263,45.64181,235
9.112,45.64168,235
9.11133,45.64165,234
9.11132,45.64165,234
9.11007,45.64159,234
9.10978,45.64147,234
9.10938,45.64112,234
9.10914,45.64082,235
9.1089,45.64028,236
9.10882,45.63949,236
9.10859,45.63936,235
9.10832,45.63926,234
9.10798,45.63926,234
9.10788,45.63917,233
9.10757,45.63916,233
9.10685,45.63919,233
9.10629,45.63923,234
9.10606,45.63929,234
9.10583,45.63926,234
9.10577,45.63915,234
9.10609,45.63875,234
9.10605,45.6387,234
9.10363,45.63811,235
9.10344,45.63817,236
9.1026,45.63852,239
9.10231,45.63909,238
9.10223,45.6392,238
9.10202,45.63927,237
9.10111,45.63907,236
9.10075,45.63912,235
9.1005,45.63925,235
9.09954,45.64004,236
9.09914,45.64013,238
9.09914,45.64013,238
9.0984,45.64031,241
9.09667,45.64062,244
9.09641,45.64074,244
9.09606,45.64104,244
9.09588,45.64112,244
9.09573,45.64114,244
9.09555,45.64109,244
9.09501,45.64107,242
9.09315,45.64079,236
9.0911,45.64057,238
9.09173,45.63883,239
9.09173,45.63883,239
9.09222,45.63728,240
9.09207,45.6372,240
9.09127,45.63707,240
9.09089,45.63698,239
9.09017,45.63692,238
9.09002,45.63685,238
9.08985,45.63645,238
9.08971,45.63617,238
9.08934,45.63594,238
9.08922,45.63571,239
9.08915,45.63541,240
9.08906,45.63503,240
9.08857,45.63447,238
9.08793,45.63417,238
9.08743,45.63377,239
9.08741,45.63336,239
9.08742,45.63287,238
9.08724,45.63268,237
9.0872,45.63249,236
9.08726,45.63232,235
9.08785,45.63169,231
9.08785,45.63169,231
9.08798,45.63127,228
9.08802,45.6309,227
9.08828,45.63013,224
9.08829,45.62946,222
9.08899,45.62942,223
9.08869,45.62811,227
9.08935,45.62767,232
9.08951,45.62759,232
9.08958,45.62727,231
9.0896,45.62696,229
9.0896,45.62696,229
9.08973,45.62629,225
9.08918,45.62608,223
9.08915,45.62599,223
9.08916,45.62588,223
9.08899,45.62583,223
9.0888,45.62583,223
9.08792,45.62573,225
9.08796,45.62555,225
9.08801,45.62543,225
9.08844,45.62507,225
9.08863,45.62457,225
9.08859,45.6243,225
9.08865,45.62411,224
9.09054,45.62359,220
9.09076,45.62348,219
9.09087,45.62336,219
9.09101,45.62285,220
9.0912,45.62254,220
9.09141,45.62235,220
9.09158,45.62231,220
9.09158,45.62231,220
9.0919,45.62222,219
9.09246,45.62219,219
9.09263,45.62206,219
9.09256,45.62182,219
9.09222,45.62121,219
9.09228,45.62109,219
9.09281,45.62091,220
9.093,45.62075,220
9.09314,45.62001,218
9.09319,45.61994,218
9.09319,45.61994,218
9.09343,45.61955,218
9.09254,45.61923,216
9.09263,45.61913,216
9.09267,45.61904,216
9.09275,45.61886,215
9.09276,45.61846,215
9.09285,45.61825,215
9.09344,45.61716,215
9.09358,45.61697,214
9.09383,45.6167,212
9.09383,45.6167,212
9.09401,45.61656,211
9.09471,45.61614,209
9.09496,45.61602,210
9.09525,45.61595,211
9.09543,45.61575,212
9.09544,45.61557,212
9.09549,45.61544,212
9.09583,45.61546,212
9.0967,45.61429,210
9.0977,45.6128,210
9.09787,45.61239,209
9.09808,45.61207,208
9.09842,45.61181,208
9.09861,45.6117,208
9.09861,45.6117,208
9.09875,45.61162,209
9.09892,45.61148,209
9.09874,45.61145,209
9.09863,45.61117,210
9.09852,45.61073,210
9.09864,45.61053,210
9.09868,45.6104,209
9.09866,45.6103,209
9.09763,45.6091,205
9.09621,45.6075,205
9.096,45.60717,205
9.0957,45.60702,205
9.09569,45.60702,205
9.0949,45.60605,203
9.09478,45.60594,203
9.09466,45.60577,202
9.09463,45.60565,202
9.09515,45.60444,203
9.09515,45.60444,203
9.09732,45.59933,198
9.09732,45.59933,198
9.09742,45.5991,198
9.09726,45.59878,197
9.09729,45.59864,197
9.09739,45.5984,197
9.09736,45.59794,196
9.09737,45.59774,196
9.09728,45.59755,196
9.09648,45.59642,198
9.09648,45.59641,198
9.09601,45.59572,198
9.094,45.59588,204
9.09274,45.59587,204
9.09276,45.59582,204
9.09414,45.59455,202
9.0942,45.59444,202
9.09419,45.59424,201
9.09395,45.59405,199
9.09357,45.5939,199
9.09329,45.59371,199
9.09322,45.59345,199
9.09286,45.59332,197
9.0926,45.59315,196
9.09228,45.59277,194
9.09208,45.59231,194
9.09223,45.59195,194
9.09222,45.59157,194
9.09211,45.59128,194
9.09188,45.59116,194
9.09192,45.59108,194
9.09218,45.59094,194
9.09254,45.59086,193
9.09259,45.59067,193
9.09191,45.58919,191
9.09149,45.58882,190
9.0914,45.58879,190
9.09127,45.5887,190
9.0912,45.5887,190
9.09118,45.58868,190
9.09117,45.58858,190
9.09067,45.58789,188
9.0906,45.58783,188
9.0906,45.58782,188
9.09049,45.58772,188
9.09045,45.58766,188
9.09042,45.58748,187
9.09025,45.58727,186
9.09014,45.58692,186
9.09015,45.58672,186
9.09034,45.58578,186
9.0904,45.58521,187
9.09043,45.58516,187
9.09078,45.58514,187
9.09203,45.58479,190
9.0921,45.58474,190
9.09228,45.58468,191
9.0924,45.58451,191
9.09241,45.5844,191
9.09227,45.58399,191
9.09228,45.58394,191
9.09245,45.58366,190
9.09248,45.58354,190
9.09232,45.58339,189
9.09215,45.58327,189
9.09204,45.58286,188
9.092,45.58278,187
9.0919,45.58273,187
9.0917,45.58268,187
9.09154,45.58269,186
9.09133,45.58265,186
9.09113,45.58256,186
9.09109,45.58243,186
9.09125,45.5818,186
9.09133,45.58168,187
9.09146,45.58157,187
9.09161,45.58156,188
9.09174,45.58158,188
9.09187,45.58152,188
9.09186,45.58144,189
9.09189,45.58128,189
9.09187,45.58115,190
9.09172,45.58103,190
9.09163,45.58099,190
9.09158,45.58092,190
9.09158,45.58077,190
9.09171,45.58045,190
9.09183,45.58031,191
9.09204,45.58023,191
9.09231,45.5802,191
9.0927,45.58026,191
9.09284,45.58019,191
9.09293,45.57996,191
9.09338,45.57923,190
9.09354,45.57906,190
9.09371,45.57897,189
9.09391,45.5789,189
9.09415,45.57886,188
9.09431,45.57872,187
9.09441,45.57861,187
9.09449,45.57844,186
9.09448,45.57817,185
9.09444,45.57809,184
9.09434,45.57802,184
9.09421,45.57795,183
9.09398,45.57789,183
9.09369,45.57784,182
9.09341,45.57782,182
9.09258,45.57787,180
9.09231,45.57781,180
9.09229,45.57775,180
9.09295,45.57736,179
9.0931,45.57726,179
9.0935,45.57686,179
9.09361,45.5766,178
9.09369,45.57649,178
9.09383,45.57622,178
9.09387,45.5761,178
9.09381,45.57588,177
9.09381,45.57587,177
9.09372,45.57549,177
9.09374,45.57538,177
9.09372,45.57523,177
9.09396,45.57509,177
9.09405,45.57491,177
9.09407,45.57464,177
9.09404,45.57444,177
9.09415,45.57386,175
9.09416,45.5737,174
9.09414,45.57354,173
9.09424,45.57305,173
9.09422,45.57286,173
9.09412,45.57269,173
9.09398,45.57252,174
9.09378,45.57238,174
9.09313,45.572,175
9.09228,45.57157,176
9.09219,45.57148,176
9.09204,45.57138,176
9.09164,45.5712,176
9.09153,45.57111,176
9.0911,45.57144,176
9.09075,45.57123,176
9.09062,45.57135,176
9.09006,45.57103,177
9.08936,45.5716,179
9.08922,45.57152,179
9.08896,45.5716,179
9.08904,45.57133,178
9.08903,45.57124,178
9.08896,45.57117,178
9.08873,45.57111,178
9.08793,45.57113,178
9.08727,45.57107,178
9.08726,45.57111,178
9.08697,45.57151,178
9.08677,45.57192,177
9.08641,45.57182,177
9.08614,45.57236,175
9.08593,45.57261,175
9.08578,45.57269,175
9.08554,45.57275,175
9.08533,45.57278,175
9.08297,45.57253,175
9.08275,45.57248,175
9.08256,45.5724,175
9.08244,45.57238,175
9.08198,45.57239,175
9.08141,45.57234,175
9.07921,45.5721,175
9.07903,45.57207,175
9.07886,45.57192,176
9.07866,45.57203,176
9.07651,45.57179,175
9.07591,45.5717,175
9.07577,45.57162,175
9.07516,45.57164,175
9.07169,45.57129,173
9.07126,45.57116,174
9.07075,45.57084,174
9.07012,45.57067,175
9.06955,45.57061,175
9.06839,45.57053,176
9.06347,45.57007,176
9.06366,45.56919,174
9.06366,45.56919,174
9.06384,45.56829,172
9.06395,45.56692,177
9.06395,45.56669,177
9.0639,45.56658,177
9.06382,45.5665,177
9.06381,45.56641,177
9.06385,45.56633,177
9.06391,45.56629,177
9.06431,45.56629,176
9.0644,45.56504,170
9.06441,45.56504,170
9.06448,45.5641,169
9.06461,45.56359,169
9.06462,45.56339,169
9.0646,45.56333,169
9.06419,45.56261,170
9.06414,45.56247,171
9.06411,45.56227,172
9.06411,45.56227,172
9.06412,45.562,172
9.06355,45.56207,171
9.06335,45.56207,170
9.06267,45.56199,169
9.06249,45.56199,169
9.06217,45.56201,170
9.06156,45.56198,171
9.0609,45.56187,172
9.06077,45.56183,172
9.06049,45.56168,172
9.06031,45.56163,173
9.06017,45.56151,173
9.0576,45.56122,173
9.05741,45.56121,172
9.0574,45.56121,172
9.05671,45.56118,169
9.05583,45.56102,169
9.05469,45.56091,169
9.05365,45.56079,168
9.05358,45.56075,168
9.05358,45.56062,167
9.05366,45.56019,166
9.05359,45.56011,166
9.05341,45.55976,166
9.05352,45.55933,166
9.05352,45.55933,166
9.05355,45.5592,166
9.05372,45.55895,166
9.05358,45.55888,166
9.05285,45.55883,167
9.05272,45.5589,167
9.05268,45.55901,167
9.0526,45.55902,167
9.0526,45.55902,167
9.05251,45.55904,167
9.05232,45.55908,167
9.05258,45.55787,168
9.0525,45.55786,168
9.0525,45.55796,168
9.05232,45.55776,168
9.05218,45.5577,168
9.05211,45.55764,168
9.05208,45.55755,168
9.05209,45.55747,168
9.05212,45.55743,168
9.05219,45.55741,168
9.05235,45.55742,168
9.05262,45.55734,167
9.05301,45.55571,164
9.05287,45.55538,166
9.05264,45.55518,166
9.05255,45.55527,167
9.05215,45.55505,167
9.05202,45.55495,168
9.05189,45.55478,168
9.05183,45.55461,168
9.05179,45.55443,168
9.05184,45.55423,167
9.05195,45.55405,166
9.05234,45.55356,165
9.05248,45.55337,164
9.05255,45.55322,164
9.05259,45.55302,164
9.05257,45.55285,164
9.05251,45.55266,164
9.05196,45.55162,163
9.05184,45.55157,163
9.05176,45.55144,163
9.05176,45.55132,162
9.05169,45.55116,162
9.05145,45.55082,162
9.05106,45.55032,162
9.05056,45.54991,162
9.05045,45.54983,162
9.05041,45.54982,162
9.05021,45.54964,162
9.04971,45.54923,162
9.04952,45.54913,161
9.04938,45.5491,161
9.04932,45.54905,161
9.04931,45.549,161
9.04931,45.54889,161
9.04935,45.54868,161
9.0493,45.54707,161
9.04932,45.54697,161
9.04925,45.54677,161
9.0491,45.54659,161
9.04902,45.54652,161
9.04882,45.54641,161
9.04853,45.54632,161
9.04814,45.54628,161
9.04436,45.54615,161
9.04435,45.54605,161
9.0442,45.54601,162
9.04409,45.54594,162
9.04403,45.54584,162
9.04365,45.54482,161
9.04357,45.54467,161
9.04269,45.54326,160
9.04261,45.5431,160
9.04257,45.54287,161
9.04252,45.54192,160
9.04252,45.54147,159
9.04258,45.54101,159
9.04266,45.541,159
9.04267,45.54096,159
9.04251,45.54095,158
9.04269,45.53949,158
9.04272,45.5389,158
9.04284,45.53769,158
9.04153,45.53845,157
9.04114,45.53821,157
9.04111,45.53816,157
9.04046,45.53772,157
9.0403,45.53754,157
9.03966,45.53801,159
9.03956,45.53806,159
9.03952,45.53806,159
9.0373,45.53772,164
9.03715,45.53766,164
9.03702,45.53751,164
9.03692,45.53742,164
9.0364,45.53713,163
9.03614,45.53744,161
9.03601,45.53745,161
9.03534,45.53779,159
9.03358,45.53742,162
9.03365,45.53808,162
9.03162,45.53783,160
